Range (m),Velocity (m/s),Detected,Estimated Range (m),Error Range (m),Estimated Velocity (m/s),Error Velocity (m),False Positives
29.3986341463415,28,1,28.0760071232109,1.3226270231306,28.0110206644534,0.0110206644533619,0
28.4650731707317,28,1,29.6355646352472,1.17049146451554,28.0112528663939,0.0112528663939138,0
27.531512195122,28,1,27.254730457118,0.276781738003969,28.01260262786,0.012602627859998,0
26.5979512195122,28,1,25.2283468213974,1.36960439811483,28.0085133515704,0.00851335157041078,0
71.1676829268293,-25,1,71.3105753699538,0.142892443124481,-24.9862700431354,0.0137299568645552,0
72.0012195121951,-25,1,73.5059979737881,1.50477846159298,-24.9820261631287,0.0179738368713132,0
72.834756097561,-25,1,72.5971740778987,0.237582019662227,-24.9834789495055,0.0165210504944575,0
73.6682926829268,-25,1,74.7675146362287,1.09922195330182,-24.9867996333375,0.0132003666625238,0
74.5018292682927,-25,1,73.4182351819138,1.08359408637884,-24.9912290152051,0.00877098479487515,0
105.000975609756,-24,1,103.893379343674,1.10759626608251,-23.9978353422732,0.00216465772679797,0
105.801170731707,-24,1,106.494220087674,0.693049355966465,-23.9996665015633,0.000333498436731361,0
106.601365853659,-24,1,109.138055472294,2.53668961863505,-23.9765121211621,0.0234878788378907,0
107.40156097561,-24,1,107.602894281071,0.201333305461304,-24.0046837405528,0.00468374055281728,0
108.201756097561,-24,1,109.927834818368,1.72607872080714,-23.9918829368406,0.00811706315942473,0
29.0009756097561,-24,1,29.5288927337699,0.527917124013779,-24.000707211785,0.000707211785027084,0
29.8011707317073,-24,1,31.8923582314507,2.09118749974334,-23.999889835847,0.000110164152996362,0
30.6013658536585,-24,1,30.6084240469693,0.00705819331076896,-24.0005887019183,0.000588701918328383,0
31.4015609756098,-24,1,32.7970061212527,1.3954451456429,-23.9973767936896,0.00262320631037838,0
32.201756097561,-24,1,31.9945971962162,0.207158901344773,-23.9992851696106,0.000714830389430432,0
54.6673170731707,-16,1,55.8849803849558,1.21766331178502,-15.9806064697244,0.0193935302755985,0
55.2007804878049,-16,1,55.4033427534446,0.202562265639742,-15.9819047880303,0.0180952119696887,0
55.734243902439,-16,1,54.2408490901882,1.49339481225085,-15.9857474565313,0.0142525434687286,0
56.2677073170732,-16,1,57.2769179283519,1.00921061127869,-15.9813063865065,0.0186936134935483,0
56.8011707317073,-16,1,56.5544339970498,0.246736734657546,-15.9830525507268,0.0169474492731716,0
60.4998780487805,3,1,61.6223901007187,1.1225120519382,3.02138418261242,0.0213841826124224,0
60.3998536585366,3,1,61.819388152467,1.41953449393044,3.01649927054796,0.0164992705479641,0
60.2998292682927,3,1,61.9901267943188,1.69029752602614,3.0107123273234,0.0107123273233971,0
60.1998048780488,3,1,58.0548597733512,2.14494510469758,3.02130097686954,0.0213009768695378,0
60.0997804878049,3,1,58.3245652424776,1.77521524532729,3.0137347392872,0.013734739287202,0
62.3334146341463,-2,1,62.3674289704958,0.0340143363494718,-1.98433470431528,0.0156652956847225,0
62.4000975609756,-2,1,62.3434882584519,0.0566093025237393,-1.98827757704461,0.0117224229553883,0
62.4667804878049,-2,1,62.2698910823124,0.196889405492463,-1.98743541091495,0.0125645890850501,0
62.5334634146341,-2,1,62.2194139675389,0.314049447095201,-1.98520572585279,0.0147942741472051,0
