Spoof Ranges (m),Spoof Velocities (m/s),Estimated Ranges (m),Estimated velocities (m/s),Absolute Range Spoof Error (m),Absolute Velocity Spoof Error (m)
63.8217773197794,-24.245820353652,64.6619068797694,-24.2396492184874,0.840129559990004,0.00617113516461387
64.6300367320479,-24.245820353652,65.6485151504012,-24.2459808240759,1.01847841835331,0.000160470423903547
65.4382961443163,-24.245820353652,66.7752001114966,-24.2373231127853,1.33690396718026,0.00849724086668857
66.2465555565848,-24.245820353652,67.6562670777294,-24.2456708720106,1.40971152114463,0.000149481641393834
67.0548149688533,-24.245820353652,68.2023085825284,-24.260461693209,1.14749361367511,0.0146413395569951
57.7516387062952,-23.1055453625154,58.4249335087075,-23.1005392277252,0.673294802412236,0.00500613479020018
58.5218858764239,-23.1055453625154,59.4649607164166,-23.0518139470755,0.943074839992718,0.0537314154398203
59.2921330465526,-23.1055453625154,NaN,NaN,NaN,NaN
60.0623802166813,-23.1055453625154,NaN,NaN,NaN,NaN
60.8326273868099,-23.1055453625154,NaN,NaN,NaN,NaN
92.5422569030755,-3.25767846140215,93.3771101036145,-3.24150652479001,0.834853200539072,0.0161719366121491
92.6508549723578,-3.25767846140215,94.0478156888662,-3.25172025584276,1.39696071650839,0.00595820555939319
92.7594530416401,-3.25767846140215,94.2143021323765,-3.24222237852713,1.45484909073643,0.0154560828750236
92.8680511109224,-3.25767846140215,94.1399025272174,-3.21596506801595,1.27185141629495,0.0417133933862082
92.9766491802047,-3.25767846140215,95.0952929008344,-3.24353741714894,2.11864372062963,0.0141410442532104
68.6631804448091,8.328406114048,69.4905898813445,8.39283552440169,0.827409436535348,0.0644294103536929
68.3855444426988,8.328406114048,69.7589338491757,8.37337603509277,1.3733894064769,0.0449699210447729
68.1079084405885,8.328406114048,70.0121113552319,8.41617171652555,1.90420291464342,0.0877656024775497
67.8302724384781,8.328406114048,69.8257333201145,8.43491813371499,1.99546088163635,0.106512019666985
67.5526364363678,8.328406114048,69.3733818084997,8.38249342422225,1.82074537213195,0.0540873101742516
72.3469498446859,17.2574374007182,73.2917053108591,17.2167846184242,0.944755466173234,0.0406527822939964
71.7716553812563,17.2574374007182,72.4284137998549,17.2254955888255,0.656758418598614,0.0319418118926826
71.1963609178267,17.2574374007182,71.9458979813777,17.2362906820513,0.749537063551003,0.0211467186669481
70.6210664543971,17.2574374007182,71.4130407232259,17.2426708976306,0.79197426882881,0.0147665030876496
70.0457719909676,17.2574374007182,70.9529682447141,17.2364082431468,0.90719625374652,0.0210291575714585
57.9225880741986,-14.5285663427012,58.4038952172299,-14.4285611846538,0.481307143031309,0.1000051580474
58.4069128081928,-14.5285663427012,59.29179641151,-14.4833453096015,0.884883603317242,0.0452210330997644
58.8912375421871,-14.5285663427012,59.932071270694,-14.4623789247643,1.04083372850693,0.0661874179369324
59.3755622761813,-14.5285663427012,NaN,NaN,NaN,NaN
59.8598870101756,-14.5285663427012,NaN,NaN,NaN,NaN
84.6694558561883,21.0382827610138,NaN,NaN,NaN,NaN
83.9681230156605,21.0382827610138,85.449479618519,21.0289572789742,1.48135660285857,0.00932548203962469
83.2667901751326,21.0382827610138,84.873571102354,21.029066557286,1.60678092722144,0.00921620372783138
82.5654573346048,21.0382827610138,83.9725247820614,21.0331349289523,1.40706744745664,0.00514783206156366
81.8641244940769,21.0382827610138,83.3585032936747,21.0361576256408,1.49437879959775,0.00212513537300651
98.279413393378,1.18659655015786,57.5584909321128,17.9688450379763,40.7209224612651,16.7822484878185
98.2398569743234,1.18659655015786,98.8056445927059,1.13055716771313,0.565787618382515,0.0560393824447265
98.2003005552689,1.18659655015786,99.174477428781,1.08712883964198,0.974176873512079,0.099467710515883
98.1607441362143,1.18659655015786,99.4470134310149,1.06279160318294,1.28626929480059,0.123804946974917
98.1211877171598,1.18659655015786,99.464136605644,1.12983997205153,1.34294888848424,0.0567565781063328
76.834108918394,-4.06946389757464,77.5985649789364,-4.0223128230742,0.764456060542358,0.0471510745004382
76.9697686919189,-4.06946389757464,78.4664398992998,-3.94065881757455,1.49667120738097,0.128805080000089
77.1054284654438,-4.06946389757464,79.0155763275376,-3.94186749959958,1.91014786209385,0.127596397975062
77.2410882389686,-4.06946389757464,79.0925695396509,-4.0242490008176,1.85148130068227,0.045214896757038
77.3767480124935,-4.06946389757464,79.4590096197763,-3.93840724352082,2.08226160728273,0.131056654053823
90.4804450238386,5.5766546877873,91.0083420431538,5.59305839027072,0.527897019315276,0.0164037024834167
90.2945414918223,5.5766546877873,91.7456329659885,5.59239233788269,1.45109147416622,0.0157376500953843
90.1086379598061,5.5766546877873,91.779170655103,5.59126189692431,1.67053269529691,0.0146072091370035
89.9227344277899,5.5766546877873,91.888523005144,5.59278701463299,1.96578857735413,0.0161323268456828
89.7368308957736,5.5766546877873,92.0017731860519,5.59471627711758,2.26494229027826,0.0180615893302711
99.0437307064782,-15.7923625947347,100.170397405595,-15.7988023715419,1.12666669911685,0.00643977680717001
99.5701853911607,-15.7923625947347,100.464207648335,-15.7986302880005,0.894022257174086,0.00626769326581211
100.096640075843,-15.7923625947347,102.185590751998,-15.7989373401984,2.08895067615477,0.00657474546365044
100.623094760526,-15.7923625947347,101.940873739109,-15.799058067255,1.31777897858314,0.00669547252024927
101.149549445208,-15.7923625947347,102.642925167569,-15.7986992622524,1.49337572236058,0.00633666751771678
64.2484862271764,-16.2210664260376,64.7882606438967,-16.2552297384328,0.539774416720306,0.0341633123952292
64.7892321959512,-16.2210664260376,65.6910700446491,-16.2992970960908,0.901837848697852,0.0782306700532089
